content,score,category
aplikasi paling jelek setelah saya instal langsung saya hapus ruwet foto wajah gagal terus emang jelek servernya kayak baru belajar programing kurang profesional,1,negative
mohon maaf sekelas bni tampilan aplikasinya kurang bagus dan password transaksi hanya menggunakan angka tidak ada kombinasi angka dan huruf dan itu menurut saya kura aman,2,negative
aplikasiinya bagus cuma kenapa aplikasinya susah dibuka lama masuknya padahal wifenya saya bagus sudah menit menunggu aplikasinya gak bisa dibuka baru mingguan saya daftar aplikasi ini gimana ini,3,neutral
saya kesulitan untuk daftar ini gimana caranya karna posisi saya ada d luar negri dan saya tidak memegang ktp indonesia sayasolusi nya bagaimana ya karna saya sangat butuh bangking untuk transaksi setiap bulan nya,3,neutral
kenapa selalu perbaikan ya mau transfer uang gak bisa masa nomor rekening saya di dalam perbaikan klau aplikasi nya dalam perbaikan wajar tapi ini keluarga saya mau transfer uang kendala nomor rekening saya dalam perbaikan mohon penjelasannya,3,neutral
katanya nyuruh pake wondr tapi pas udah di instal gak bisa kebuka tolong perbaiki kalo masalahnya karena pake wifi terus harus pake paket data hp repot ya kan orang tuh beda beda gak semua ada kuota nya bisa aja yang stay pake wifi,1,negative
ini sejak awal pemakaian selalu bermasalah punya saya setiap keluar aplikasi kalau mau login selalu suruh scan ktp terus,1,negative
tampilan memang lebih mudah tapi masih lebih lengkap bni mobile karena saat mau bertransaksi byr pdam tidak tersedia untuk wilayah kab brebes,4,positive
saya kasih bintang tiga dulukarena di wonder masih banyak kekurangannyayaitu fitur tarik tunaifitur setor tunaifitur untuk layanan cspromo top up ewallet dapat cash back pointdsbsemoga untuk kedepannya wonder bni lebih canggih lagi dan lebih berwarna lagisukses selalu wonder bni,3,neutral
ngalamai bug tidak bisa transfer,1,negative
sering error tiba pdhl mau transaksi tf atau qriss ini coba download ulang lagi sedikit menyushkan kalau aplikasi riba eror pdhl sdh mau transaksi mohon di bntu upgrade biar lebih nyaman dgn aplikasi baru nyaterima kasih,3,neutral
saya bertransaksi didalam aplikasi ini dalam bentuk pembelian pulsa namun terjadi kesalahan atau belum bisa diproses dan saldo saya sudah berkurang namun sudah sehari saya menunggu belum ada pengembalian saldo saya atau transaksi tersebut diproses terimakasih,2,negative
aplikasinya keren banget ini baru super apps namanya lebih dari sekedang mbanking semakin lengkap menjadi aplikasi keuangan yg sangat membantu mengelola manajemen keuangan kita sukses selalu bni terus berinovasi,5,positive
ntah kenapa dan apa yang salah pada saya sudah hampir kali saya gagal verifikasi wajah pas mengedipkan mata sepertinya yg bisa verifikasi wajah dengan lancar hanya muka muka yg normal kali ya maaf sya ga bisa memberikan bintang kalo bisa kasih saya alasan knapa saya slalu gagal dalam verifikasi wajah saat mengedipkan mata,1,negative
ini koq apk ga bsa dibuka notifnya ada sedikit kendala tim kami lagi perbaiki,3,neutral
kok app wonder bni sya gk bisa dibuka ya hari ini,3,neutral
aplikasi lebih ringan dan mudah di akses tapi masih ada kendala yg mungkin bisa di perbaiki ke depannya semoga jadi aplikasi banking terbaik,5,positive
bikin aplikasi baru tapi gak lengkap tarik tunai tanpa kartu kok gak ada mau pakek bni mobile sudah gak bisa di akses juga tarik tunai tanpa kartu,3,neutral
gak bisa tf ke e walet selalu mencul tulisan rekening tidak terdaftar cukup sangat kecewa,1,negative
sangat menyenangkan,5,positive
sangat bagus dan membantu,5,positive
lebih baik lagi fitur nya kalo bisa di tambahkan lagi fitur,5,positive
apk nya gampang udh saya coba lancar kok transaksi cepat gampang banget buat digunain khususnya buat saya yg masih awam pastinya ga ribet trusted dan aman,5,positive
aplikasi nya akhir ini ga bisa di buka padahal udah uninstal terus di instalasi lagi tetep lama ke buka nya,3,neutral
terlalu ribet karena data identitas perlu update di cabang awal buka sedangkan kita nasabah tidak mesti di lokasi awal bisa saja di luar pulaunegeri sudah coba ke cs cabang terdekat tidak ada fu tolong di perbaikin lagi,1,negative
sangat memudahkan dan transaksi cepat,5,positive
ui nya fresh jaringan tidak ada bug sangat cepat,5,positive
aplikasi ini semakin memudahkan nasabah,5,positive
trimakasih banyak atas kemudah dan kenyaman bertransaksi dng menggunakan wonder by bni,5,positive
bagus tapi kadang saldonya suka berkurang sendiri,4,positive
nanti dirubah kalau dah lancar masa tf saldo masih mencukupi tapi malah keluar notif ak mencukupi,1,negative
bagus lancar dan simple,5,positive
sangat memudah kan dalam bertransaksi terimakasih pt bank indonesia,5,positive
saran aja tolong aktifin kartu debit fisik harus nya di aplikasi masa harus ke kantor cabang itu perlu banyak waktu buat orang sibuk bank lain udah bisa aktifin kartu di aplikasi tolong di perbaiki lagi bank bni terimakasih,3,neutral
tidak bisa cek transaksi antar bulan tidak bisa cek mutasi rekening tidak keliatan saldo kepakai berapa lalu tinggal berapa,3,neutral
mengatur keuangan dengan mudah dan praktis sama wondy by bnibisa jyga nabung berencana misal liburan dll wah tambah semngat menabung nih klo gitu mahngga bisa nih di anggurin aja sebab wondy bni jga untuk investasi untuk jangka panjang dan tentunya untuk masa depan yg lebih baik tetima kasih wondy karena kamu bisa mengatur keuangan ku jadi mudah,5,positive
aplikasi apa juga ini sudah ada bni mobile disuruh download wonder fitur mirip bni mobile juga yang bisa transaksi di bni moblie disuruh kewonder lagi cuma bikin ful memori saja aplikasi soe kita sdh mau transaksi disuruh kewonder verifikasi berbelit sdh foto ktp diisi lagi nik veri wajah lama kali sdh masuk di suruh veri email lagi kode otp lama dikirim nah saya sudah buru mau transaksi jadi tertunda dikarenakan aplikasi soe ini  mau transaksi nama tujuan disensor kan toll,1,negative
baru beberapa hari menggunakan masih kurang terbiasa dengan tampilannya terus tulisan atau ukuran huruf terlalu kecil dan agak ngeblur baik tampilan atau huruf dan angka pada saat transaksi contohnya saat mengisi pulsa membuat agak kesulitan bagi pengguna dengan mata plus untuk melihat atau membacanya,3,neutral
masih sering adanya kendala login,5,positive
iklan mu mengganggu setiap baru buka aplikasi bni mobile halaman aplikasi bni mobile penuh ditutupi iklan aplikasi wondr ini saya terpaksa download aplikasi ini karena selalu menutupi halaman aplikasi bni mobile silahkan pasang iklan tapi jangan malah mengganggu kenyamanan pengguna aplikasi bni mobile,1,negative
mantap cepet bner,5,positive
lebih suka aplikasi lama diaplikasi ini terlalu banyak batasan transaksi apalagi untuk transfer ke ewallet sedikit sekali maksimal transaksinya kalo diaplikasi lama tidak ada batasan,2,negative
tolong tambahin notif langsung dari aplikasinya selain dari notif dari email,5,positive
kecewa dengan bni wonder pas mau buka tiba untuk bantuan datang ke kantor terdekat padahal mau transaksi mana katornya jauh perlu waktu buang buang waktu aja,3,neutral
transaksi mudah dan cepat,5,positive
sip sangat membantu pada nasabah,5,positive
aplikasi wondr sangat memenuhi kebutuhan transaksi online yg lebih fleksible cepat mudah dan aman dengan tambahan menu insight financial,5,positive
masak sudah log in semua dan sudh selesai cb mau masuk lgi suruh ngulang sperty awal lgiribet jd tdk bs pake kl emng blom sempurna jng di terbitkn aplikasinya,1,negative
saran saya mending benerin dulu aplikasi nya disaat lagi butuh selalu bermasalah hadeh,5,positive
aplikasinya tidak bisa di buka di beberapa fitur contoh di mode tranfer dan virtual account,3,neutral
aplikasinya simple banget dan praktis aplikasinya mantab mudah prosesnya gak ribet top,5,positive
udah x unduh aplikasi wondr tiap diminta buat verifikasi email pasti selalu gagal atau di tolak jadi bingung q pernah pas pertama unduh malah di suruh dateng ke cabang bank terdekat,3,neutral
aplikasi wondr sangat memudahkan saya bertransaksi mau transfer dan bayar bayar jadi lebih mudah pokoknya sangat terbantu deh,5,positive
aplikasi yg sangat buruk saya isi pulsa tapi pulsa nya tidak masuk sedangkan saldo saya terpotong dan sampai sekarang saya masih menunggu pulsa nya masuk tapi belum masuk alasannya eror,1,negative
terus eksplor terus dan terus adakan perbaikan,3,neutral
yg lama lebih bagusmudahjelas dan tampilan rekening korannya kerenklo yg baru ribet dan tidak menarik,2,negative
sulit melanjutkan verifikasi wajah sampai berulang dan berhari memakan waktu baiknya perbaiki aplikasi agar memudahkan bagi pelanggan,3,neutral
all transaksi terlihat debet kredit rekening bni bank lain terlihat di menu transaksi info rekening semua rekening inovatif dan sangat transparan menu liat aset rangkuman sangat menarik tambah semangat untuk buka rekening baru dan optimasi aset menu insight sangat menarik monitoring yang di simplified jika ada surplus langsung deh buka rekwning baru di menu growth wondr by bni complete and simple,5,positive
lah udah tahun baru kok gak ada update terakhir november nih pihak dev ngapain aja mana lihat detail kartu sendiri gak bisa tulisanya coba besok lagi ya padahal udah berbulan yg daftar kocak bener nih wondr mana memori gede sekelas m bangking bca saya g nyampek mb ini kok mb sendiri,1,negative
tolong untuk di update lagi aplikasi nya supaya lebih baik lg dan bisa bisa memverifikasi data dengan baik saya sudah coba berulang kali daftar wonder tpi selalu ditolak dgn jawaban silahkan update identitas padahal ktp saya baru dan bisa saya pakai daftar apa aja cuma di wonder yg ditolak tolong perbaiki lg aplikasi nya,1,negative
user friendly eye catching mudah di gunakan respon nya cepat bisa pakai face id fiturnya lebih canggih dan menarik,5,positive
sangat mudah pemakaiannya,5,positive
tampilan bagus dan simpel notifikasi sangat responsif sayangnya fiturnya tidak lengkap di banding mobile banking sebaiknya lengkapi dulu fiturnya minimal seperti mobile banking baru di rilis,3,neutral
kok sering gangguan yas,3,neutral
sangat membantu dlm bertransaksi,5,positive
lebih ditingkatkan lagi kwalitasnya,3,neutral
wordr itu sangat leletlelet saat loginrata perlu waktu satu menit ini membuat saya sering membatalkan mengunakan fitur qris aplikasi bni mobile jauh lebih unggul dalam hal kecepatan loginsaya ga bisa meninggalkan bni karena gaji melalui ini maka dengan laba bersih trilyunan tolong di benahi wondr,3,neutral
dari beberapa ulasan semuanya masalah kendala teknis login dan verifikasi tapi kenapa solusi dari pihak aplikasi hanya menyarankan kualitas internet stabil kita memakai di beberapa daerah dg jaringan internet yg berbeda kenapa engga dari pihak aplikasinya memperbaiki kualitasnya,1,negative
semenjak di update jd lama buat login ke app nya,3,neutral
masih gak tau caranya untuk tarik tunai lewat aplikasi kalau saya lebih memilih aplikasi sebelumnya karena bisa digunakan untuk tarik tunai tanpa kartu debutnya hanya lewat aplikasi bni mobile,2,negative
seharusnya kalo mau tarik tunai pakai wondr otp nya kirim ke wa saja kenapa harus pakek sms soalnya sekarang jarang ngisi pulsa lebih ke paketan tolong ya admin di permudah biar kayak sebelah lewatnya wa gmail,3,neutral
seminggu sekali harus scan ktp sama verifikasi wajah,1,negative
sangat puas dengan performa aplikasinya,5,positive
jelek aplikasi nya kendala mulu dan mau login aja lama banget mau transaksi jadi susah mending aplikasi yang dulu ga ada kendala mohon perbaiki segera ya,2,negative
sebenernya udah bagus dan lebih cepat dan ringan load aplikasinya tapi sayangnya masih belum ada fitur mobile tunai tolong segerakan ada fitur tersebut terimakasih,3,neutral
aplikasi kalo dibuka stak di logo mulu sangat tidak disarankan digunakan saat kepepet dan darurat semoga cepet bebenah,3,neutral
aplikasinya tidak bisa di buka di beberapa fitur contoh di mode tranfer dan virtual account,3,neutral
sangat membantu fiturnya lengkap,5,positive
sangat bagus dan cepat dlm bertransaksi,5,positive
aplikasinya keren untuk pembayaran langsung bisa tanpa login dan banyak promo promonya,5,positive
segera adain cardles di wonder atau kalo masih lama tolong di apk lama jangan di tutup sepihak nyusahin loh udah di atm mau setor gak bawa atm malah apk gak ada yg bisa cardless bni nya kesal sama satu lagi tolong mutasi rekening di sertai saldo awal dan akhir seperti aplikasi bni mobile,3,neutral
aplikasi ini kadang susah di bukaentah masalah jaringan kartunya entah emang ada yg salah di aplikasi nyatapi kalau pakai wifi gampang di buka,3,neutral
sangat baguscepat buat tranfer ke semua bnktnpa potongan admin,5,positive
alhamdulillah lancar lancar selalu pake wondr by bni,4,positive
saat ini sy kasi sj krn sdh beberapa bln berjalan tp blm ada peningkatan malah penurunan krn di bni mobile kita bisa melihat history transaksi selama bulan trus saat kita mau beli pulsa token nmr meteran kita tdk tersimpan jd hrs input terus nmr meteran bila ingin beli token listrik,1,negative
saya verifikasi email dari hari yang lalu gajadi jadi padahal email ga penuh sama sekali tapi gada kode otp yang masuk ke email itu gimana ya mohon bantuanya,3,neutral
maaf ya ini kenapa susah banget buat kirim kode otp nya selalu bermasalah baru send kodenya tapi udah kadaluarsa udah dicoba berkali kali juga tetap sama,3,neutral
aplikasi yang memudahkan untuk pengguna mau transaksi jadi lebih cepat,5,positive
aplikasi gajelas tinggal verifikasi email tapi gagal terus padahal masukin kodenya udah sesuai yg dikirim udah x dicoba gabisa disuruh tunggu besokudah besoknya masih gabisa digunain semoga bisa diperbaiki lagi ya,1,negative
transaksi jadi lebih mudah dngan wondr semoga makin sukses,5,positive
warna orange yg mencolok membuat aplikasi ini terlihat bersemangatapalagi banyak fitur yg mudah digunakan dan sangat membantu dalam melakukan transaksisukses buat wondr by bni,5,positive
maaf mungkin sebaiknya di halaman riwayat transaksi bisa ditampilkan rincian keluarmasuk saldo secara lengkap seperti kredit debit dan total saldo jadi pengguna bisa mengetahui jumlah saldo sebelum dan sesudah melakukan transaksi sama seperti di aplikasi bni mobile banking kalau hal ini belum ditingkatkan ada kemungkinan pengguna akan lebih nyaman melakukan transaksi di aplikasi lama bni mobile banking terimakasih,3,neutral
tidak bisa lanjut pembukaan rekening setelah ocr ktp kena overlay no tlpn tidak terdaftar tidak bisa lanjut kan emang belum daftar makanya mau daftar,1,negative
baru memakai wondr by bni semoga aman dan transaksi lancar,4,positive
sangat memudahkan untuk bertransaksi,5,positive
sangat mudah tanpa admin,5,positive
wondy ini aplikasi yang bagus,5,positive
mempermudah transaksi,3,neutral
ntah aku yg blom paham sebab masih baruapakah mmg nggak bisa ngedownload bukti transaksi seperti aplikasi mbanking sblomnyatrus knp diriwayat transaksi nggak bisa juga di capturemau lihat sisa saldo tapcash nggak bisa juga dan cuma topup isi tapcash doank yg bisamohon penjelasannyaterima kasih,3,neutral
