content,score,category
kurangnya tidak ada fitur stor tunai,3,neutral
Dari beberapa ulasan semuanya masalah kendala teknis login dan verifikasi. Tapi kenapa solusi dari pihak aplikasi hanya menyarankan kualitas internet stabil. Kita memakai di beberapa daerah dg jaringan internet yg berbeda². Kenapa engga dari pihak aplikasinya memperbaiki kualitasnya,1,negative
"Aplikasi bagus, hanya saja minta tolong untuk mutasi atau riwayat dikasih seperti BNI M-Banking lengkap debet kredit saldo. Sama untuk save simpan nomer rekening bisa disisipkan tanda ,._ dll.",3,neutral
aplikasi tidak bisa dibuka dengan paket Data,3,neutral
"Tanggal 22/02/25 seharian mau transfer antar bank ga bisa , masalah pada teknis. Kenapa sih seharian ga bisa transaksi pada bankingnya ?",2,negative
"aplikasi baru udah launching tapi belum sempurna masih banyak kekurangan menu menu dibanding BNI mobile, hanya transaksi aja itu aja lebih ribet. Kalau tau memang masih proses penyempurnaan ya jgn launching dulu.",1,negative
terimakasih sll menyediakan pelayanan termundah dan terbaik.... semoga sukses selalu,5,positive
"setiap jam 23.30 pasti transfer GAGAL , aneh ga ngerti lagi selalu aja bgini nyusahin orang mw transaksi !",1,negative
app yang bagus sekali bisa membantu saya secepat kilat..,5,positive
"Pengalaman saya menggunakan Wondr by BNI sangat memuaskan. Aplikasi ini tidak hanya mudah digunakan, tetapi juga menawarkan fitur-fitur yang sangat membantu, seperti pengelolaan keuangan, pencatatan transaksi, hingga berbagai opsi pembayaran tagihan. Saya juga suka dengan desainnya yang modern dan intuitif, membuat setiap aktivitas keuangan terasa lebih praktis. Notifikasi real-time juga menjadi nilai tambah karena saya selalu tahu status transaksi tanpa harus repot mengecek manual.",5,positive
"secara keseluruhan sistemnya baik, hnya yg sedikit kurang pada saat login diawal, sllu lalod, dan teman2 saya yg lain juga punyankeluhan yg sama",4,positive
ribet..sudah berulang kali verifikasi terus..sudah bagus pake bni mobile..,1,negative
"Kebanyakan aplikasi... Gak berguna, Buat Aja Aplikasi Mobile Banking Yang Utama. Aplikasi lama gak bisa dipake, pas nelpon CS baru dibuka. Berarti dinonaktifkan dari pusat, seolah-olah HP kita yang gak kompatibel dan disuruh pake wondr. Kayak anak-anak kalian bikin nasabah ini. Blok.",1,negative
"aplikasi bagus, di permudah dalam segala hal transaksi",5,positive
"Tampilan cukup.Tapi cukup menjengkelkan.Lebih baik dan mudah di M.bankin BNI sebelum nya.ntah apa maksud BNI merubah2 aplikasi.Setiap ada transaksi masuk dan keluar,tidak ada tercatat sisa saldo awal dan sisa saldo terakhir di transakasi terakhir nya.Jadi meragukan.Tolong rubah tampilan saldo nya seperti m.bankingi sebelum nya.",2,negative
"sangat cocok digunakan untuk melakukan transaksi , terimakasih wondr bni",5,positive
metode pembayaran dan tranfer sangat mudah di lakukan,5,positive
"Pengalaman lupa pin emang bikin kesel, mana lumayan rada jauh kantor BNI nya. Tp pas dbilang bisa reset PIN pk aplikasi WONDR, bener"" nolong abis. Secara, kita ga perlu ke kantor BNI dan antri buat ke CS. Meskipun jarang kjadian, tp sekali lupa PIN, paniknya bener"" bikin stress. WONDR emang the best lah😍🤗",5,positive
kenapa tiba-tiba ada kendala saat buka aplikasi???,4,positive
"Jelek banget. Ga bisa ngomong apa lagi. Transaksi sering gagal tanpa sebab padahal saldo masih banyak, kartu dibilang ga aktif lah apa lah. Transfer ga bisa, Mau narik cardless suka error, Ga membantu sama sekali.",1,negative
"Menurut saya malah lebih bagus yg BNI Mobile bangking krn riwayat transaksinya lebih lengkap,keterangan bs terbaca banyak dan setelah ada transaksi masuk atau keluar ada saldo jg jd ngecek2 lebih mudah. Di wonder keterangan traksasi minimalis..",3,neutral
"semakin mudah bertransaksi. mudah, cepat! tq bni",5,positive
"‼️‼️ aplikasi error ‼️‼️ saat mau login kedua kalinya. muncul syarat dan ketentuan gitu terus. kalau belum siap ngapain pakai acara ganti aplikasi segala. sudah clear cache & clear data sudah 3x, sama saja. sinyal full 5G buka bni mobile lancar, buka wondr error terus ‼️",1,negative
"Aku download aplikasi wondr waktu mau buka rekening BNI, kata satpamnya biar mempermudah transaksi Dan beneran dong😭transaksi jd lebih mudah krn pake aplikasi wondr, bisa langsung qris, fiturnya jg bagus. Trims wondr sudah mempermudah hidupku🥰",5,positive
"mudah di gunakan, dan akses nya cepat",5,positive
"Wonder by BNI sangat mempermudah buat transakasii!! Ada fitur login sidik jari jadi praktis banget, jadinya garibet buat masukin password setiap saat. Juga fitur-fitur lain yang mendukung. Proses transaksi yg cepat dan mudah.",5,positive
"aplikasi sangat membantu, memudah kan kita untuk bertransaksi dimana pun jadii lebih praktis ga perlu ribet buka banyak aplikasi lain.. juga bisa untuk beli token listrik, pulsa dan lain.lain..",5,positive
Sulit verifikasi wajah. Buat apa ada aplikasi jika sulit di akses.,3,neutral
"Mantap, Sangat cepat untuk transaksi",5,positive
"Aplikasinya mantap tampilannya model kekinian ketimbang aplikasi sebelumnya, kekurangannya belum ada fitur dark mode. Tolong tambahin fitur dark mode untuk kenyamanan mata saat malam hari serta memberikan tampilan yang elegan....",4,positive
"tidak bisa tarik tunai tanpa kartu, saldo masih ada. kok jawabannya sumber dana yg kamu pilih belum memenuhi kriteria. di aplikasi dulu BNI mobile bangking bisa. auto unistal dah daripada berat hp tapi gak bisa di gunakan.",1,negative
"App sebagus ini kok utk menu penarikan sama setoran tanpa kartu-nya malah ga ada yaa, sangat disayangkan sih. Harus balik lagi ke app lama utk tarik/setor tanpa kartu mana di potong pulsa lagi..😌",2,negative
"Secara keseluruhan bagus sih.. di planning kan sebagai pengganti mbanking yang udah lama berjalan, tapi dr sisi realtime dan fitur² masih banyak kekurangan, transaksi di tgl yg sama ga keluar, karena kadang² saat transaksi harian suka lupa kirim bukti transfer, tapi pas di cari lg ga ada riwayat transaksi berjalan di tanggal yg sama",1,negative
"Masih mudah yg lama , wondr untuk lihat mutasi dan transfer virtual harus muter2 akhirnya malah gak ketemu. Tetep pakai yg lama walau tetap terinstal di HP. Gambar/Symbol ICont kurang menarik dibanding Livin Mandiri, coba biar keren gambar menu dibuat beda dan gerak biar bisa saingi lainnya.",3,neutral
sayang banget kalo ambil foto gabisa dri galeri itu aja si,3,neutral
"Aplikasinya tampilannya oke dari sebelumnya. Lebih simpel dan cepat.untuk transaksi pakai pin aja yg sebelumnya pakai password yg ribet. Mobile tunainya belum ada dicari-cari ga ketemu.kalopun nanti ada verifikasinya pakai token aja, aplikasi sebelumnya memakai pulsa SMS.kalo ga punya pulsa ga bisa tarik tunai.bank sebelah tarik tunai cuman pakai token.sekian terima kasih.",4,positive
serasa dunia dlm genggaman lbih bagus lgi klo OTP lwat WA,5,positive
"aplikasi wonder by BNI kok error terus menerus,padahal sudah apdute",2,negative
"Sampe hari ini udah berbulan-bulan nyoba mau buat akun selalu ga bisa, di suruh update data. Udh di update juga malah ke CS di bank tetap ga bisa. Rasanya lebih mudah kalo login pake aplikasi BNI mobile sebelumnya daripada pake wonder ini. Pengen bertahan di BNI, tp kalo nanti udh gabisa pake mbanking lg, jadi susah juga rasanya. 😔",2,negative
"Buat apa ya di ganti aplikasi nya? Makin lambat aja transaksi. Tidak bisa digunakan jam 12 malam, serius langsung buat yg bagus agar tidak mengulangi lagi login (apk nya kluar sendiri) heran deh .kita mau perbaiki itu aplikasi nya yg lama aja. Kan udah banyak master it di Indonesia ini. Masak ia jadi ke nasabah yang di bikin repot untuk memory hp android yg terbatas. Aduh masak ia jadi harus hapus aplikasi lain untuk biar bisa pasang wonder 😭😭",1,negative
"bank dengan fitur pling ribet, transaksi VA sering error, tulisannya transaksi berhasil, tpi saldo masih utuh alias belum kebayar. Tarik tunai tnpa kartu, harus pke OTP, dimana sering bngt kode gk muncul muncul. payah bngt",1,negative
pelayanan dan tindakan problem yg ada cepat,5,positive
sangat membantu saat transaksi. dan cepat,5,positive
"tolong kepada pihak BNI untuk memperbaiki aplikasinya, karena ini sangat mengecewakan pengguna, terutama saya yang awalnya dengan mudah bisa bertransaksi dari sini, tiba"" harus dibuat eror sehingga mengganggu aktivitas. dan tolong juga, jika sudah dilakukan perbaikan, tampilkan hasil yang lebih baik dari sebelumnya karena percuma juga gangguan lama"" tapi hasilnya kaya gitu"" aja. JANGAN LAMA"" UPDATENYA!!",1,negative
"Tampilannya sih segar, tapi yang nasabah butuhkan bukan itu. Mau mengecek uang masuk nggak bisa, padahal pilihan ""Penerimaan"" sudah dicentang. Saldo dari hari ke hari transaksi juga tidak bisa dilihat. Lantas apa gunanya bikin aplikasi baru ini jika layanan dasarnya saja tidak ada? Tadinya saya mau kasih dua bintang, tapi mengingat aplikasi ini sudah diluncurkan 7 bulan dan keluhan nasabah sudah menumpuk tapi tak teratasi, ya sudah, mohon maaf, satu bintang saja. Para direkturnya harusnya malu.",1,negative
lebih mudah dan gampang di pelajari walaupun aplikasi baru,5,positive
Aplikasi nya g baik... Waktu diperlukan g bisa dbuka saat saya mau belanja byar2 malang stak di halaman awal... Mohon perbaiki lg kualitas aplikasi nya... Klo dlihat sinyal... Baik2 saja dan aman... Tp sering ktika mau transaksi malah stak aja dihalaman awal,2,negative
"Cakep, sayang biaya admin kadang telat dan ditunggu e-statement utk bln ini",5,positive
"infonya ini pengganti aplikasi bni mobile banking ya.. mohon ditambah fitur tarik tunainya (cardless), detail mutasi tidak sedetail di aplikasi sebelumnya. biar ga kebanyakan aplikasi mbanking.. jika sudah diperbarui fitur tersebut sy mampir kesini untuk lima bintangnya..",3,neutral
"fitur ga lengkap, kalo belum lengkap, aplikasi yg di Mbanking harus masih bisa dipakai, cardless di Mbanking sudah ga bisa, disarankan pakai wondr, di wondr belum ada fiturnya, harus segera diselesaikan aplikasinya, bukan lagi tahap perkembangan !!!!!",1,negative
"Cepat , Mudah, Canggih dan Kereennn",5,positive
mohon aplikasi wonder biar komplit fiturnya seperti BNI mobile pake wonder pembayaran dan transaksi jadi lebih mudah aman dan praktis,5,positive
"Cuma bikin ribet aja, waktu dipake transaksi bayar listrik udah cape2 isi data ujung2nya keluar notifikasi ""transaksi gagal"" Kalo belom bagus dan belom bisa dipake sistemnya jangan dilaunching dulu. Mending pake sistem yg lama.",1,negative
Aku lebih suka tampilan di bni mobie banking. Krna saldo transaksi input output sangat detail. Kl pakai wondr jd bingung. Apalagi buat pembukuan keuangan sangat amat membantu klo pakai bni mobile banking. Bisa di download pula. Maaf aku lebih suka bni mobile jadi wondr di uninstal saja.,2,negative
"Saya kasih bintang 2 dulu deh,nanti kalau sudah bagus saya kasih bintang 5 Kata nya Aplikasi nya sangat mudah,saya melakukan pembayaran nontaglish ko tidak bisa ya susah,Aplikasi nya membingungkan,harus update yg terbaru tp ko ngga ada,saya kan perlu transaksi PLN Non taglish,Gmn sih BNI ko sekarang susah ya,tidak segampang yg pertama.makasih",2,negative
dari kemaren gk bisa di buka app nya stuck di logo,2,negative
Kemaren saldo 70rb hilang 50rb TF gagal gak kembali ke rekening Hari ini udah 2kali transfer via QRIS sudah berhasil tapi tidak masuk ke rekening teman saya. Jadi pikir² kalau TF lagi lewat aplikasi ini. Takut pas nominal besar tapi tidak masuk malah kehilangan uang,2,negative
Semoga bermanfaat Untuk kami pengguna akun ku sudah terdaftar. tapi sekarang gak bisa buka dan minta daftar seperti pertama kali buat akun. mohon bantuan nya terimakasih,4,positive
"please buat wondr tolong di update lg fitur tarik tunai tanpa kartu, kode otpnya ngga masuk², terus katanya di nomor tlfn yang di tulis harus ada pulsanya, enakan juga apk yang sebelumnya lebih gampang. TOLONG PERBAIKI LG FITUR YANG INI! (ntar klo udah di update ta kasi bintang 5)",1,negative
"aplikasinya bagus, tapi saya ada keluhan soal menon aktifkan rekening, apalagi taplus muda saya yg di non aktifkan karena ga aktif selama 6 bulan, tapi saya merasa kecewanya itu saya ga bisa meng aktifkannya kembali di dalam aplikasi, katanya segera² tapi sampai sekarang belum juga pembaruan",5,positive
"Bagus...simple, menu transaksi banyak....",5,positive
"Aplikasi perbankan ini sangat bagus, saya sangat puas menggunakannya. Aplikasi perbankan ini mempermudah saya berbelanja di berbagai merchant baik di dalam negeri maupun di luar negeri. Banyak pilihan jenisnya ada silver, gold dan platinum yang semuanya bisa digunakan berbelanja dan membayar semua kebutuhan tagihan seperti pembayaran tagihan internet, listrik dan PDAM. Aplikasinya juga stabil, gak pernah eror dan yang aman sekali karena terjaga sekali kerahasiaannya.",5,positive
apkikasi sangat bagus sangat baik digunakan bermacam transaksi,5,positive
"Ini aplikasi apaan sih? Aplikasi mainan anak² ya? Waktu verifikasi poto wajah kok cuma disuruh tolah toleh kanan, kiri, atas, bawah, jauh, dekat bla bla bla... sudah 3hari 30x tak coba bolak balik cuma dijawab blom berhasih dan silahkan coba lagi besok, padahal sudah tak turutin semua syaratnya 1 tidak keluar dari frame 2 pencahayaan baik tidak ada backligth 3 tidak memakai aksesoris tapi tetap tidak berhasil. Bikin aplikasi yg bener dong, malu maluin aja masak BNI aplikasinya kacangan kaya gini",1,negative
"Aplikasi terbaru dari BNI, memudahkan penggunanya. Perbedaan apk mobile BNI dengan Wondr adalah : ketika log in memakai sandi kombinasi huruf dan angka, pembayaran pin hanya pakai angka (jadi lebih mudah) saya masih pakai keduanya. Menurut saya lebih simple Wondr ini.",5,positive
Kenapa sering terjadi kesalahan saat ingin login dan transaksi ?? Apakah aplikasi ini sudah sempurna ??? Sehingga nasabah di sarankan pindah dari mobile bni ke wondr?? Belakangan sering terjadi kesalahan saat login dan transaksi sangat menganggu aktvitas pembayaran Di era digital kebanyakan transaksi menggunakan mobile tapi jikalau aplikasi seperti ini terus lebih mending ganti bank lain aja gak mana atm sering bgttt kosong gk ada uangnyaa susah bgtt yaa,1,negative
sangat membantu dan tdk pake ribet..puas n top aplikasi wondrnya.,5,positive
"ini kenapa kok tiba tiba akun saya keluar sendiri min. terakhir transaksi tanggal 12 mei kmren. pas mau buka lagi bukanya di suruh login malah di arahkan untuk daftar lagi. menu untuk login atau lupa pasword pun juga tidak ada di dashboard utama, malah yang ada menu LANJUT dan MENU PENDAMPING. apakah rekening saya di blokir PPATK. kalaupun di blokir pasti ada notif di menu dashboard dong min. udah di hapus dan instal ulang sama aja. tolong di kondisikan rekening saya min.",1,negative
"Tolong perbaiki Aplikasih Lemot ini. Setiap kali mau login harus instal ulang. Tolong segerah di perbaiki, kalo memang masih gangguan mending BNI memakai aplikasih lama saja. Ketimbang harus buat yg keren malah menyusahkan pengguna. Hari ini saya sudah mendownload ulang ketiga kalinya dan masih sama. Sampai emosi.",1,negative
"lebih suka aplikasi wondr ini, simpel & mudah🥰",5,positive
"Isi pulsa gak masuk dan transaksi katanya gagal di email juga transaksi tidak berhasil tapi saldo kok berkurang pulsa pun gak masuk masuk, cek di riwayat tertulis pengeluaran, gimana sih mengecewakan, kan kalo gini nasabah yang dirugikan.",1,negative
"Aplikasi untuk verifikasi wajah sudah hampir 3 minggu saya mencoba terus dan selalu tidak bisa, seandai hp saya spec kamera depan nya rendah seperti apa solusi, tolong di pikirkan, tolong di pikirkan kendala seperti ini juga.",1,negative
"Verifikasi email koq ga terkirim... gimana nih, habis quota apa servernya? Wkwkwk. Eh, alamat email sudah saya copas dari email reply komentar ini di gmail, ga mungkin salah dong, koneksi pakai fiber, super stabil... tetap gagal verify email! Ga ada OTP yg saya terima. Fix uninstall!!! Useless!",1,negative
Transaksi beli pulsa tidak masuk saldo berkurang gimna ini,1,negative
"Aplikasinya sih jadi makin efisien ya dan lebih keren juga. Cuman pas mau bayar UKT, universitas nya ga lengkap. Jadi gada pdhl di aplikasi yang lama ada universitas itu. Alhasil kudu pke mbanking lain. Saran saya tolong dilengkapi sehingga klo mau bayar biaya pendidikan bisa pakai wondr. Thx",5,positive
